"Region","DOF","Tau2","Tau2SE","I2","H2","Qdf","Q","Qp","estimate","se","zval","pval","ci.lb","ci.ub"
"Asy_L_SurfArea_asy.csv","33","0.10552948385014","0.0311804610850491","94.63916484317","18.6538099147843","33","325.670992955672","2.41465883107063e-50","-0.29206168675844","0.0617143176450674","-4.73247858686782","2.21794708685832e-06","-0.413019526673237","-0.171103846843644"
"Asy_L_Thickness_asy.csv","34","0.0892209764022008","0.026317883170002","94.356440749113","17.7193142757","34","221.757042293501","7.77522178123375e-30","0.0215023451123344","0.0563502078089515","0.38158413160135","0.702769856325984","-0.0889420327145584","0.131946722939227"
"bankssts_asy_thick.csv","34","0.0429337053334758","0.0147000326893907","88.0474076801188","8.36638591225656","34","221.852144165993","7.46308497184346e-30","-0.411914659528141","0.0425297177481792","-9.68533724975817","3.48057890531684e-22","-0.495271374587226","-0.328557944469056"
"caudalanteriorcingulate_asy_thick.csv","34","0.0830291741374716","0.0247769340112177","93.5196035664487","15.4311547179838","34","455.155632518038","1.03524549443177e-75","0.281639830344413","0.0546873193068316","5.150002485297","2.60483007407435e-07","0.174454654091981","0.388825006596845"
"caudalmiddlefrontal_asy_thick.csv","34","0.0538283665047513","0.0171742705796725","90.9223124432298","11.0160213572694","34","228.577465974971","4.08829287797597e-31","0.0545240672662527","0.045731254510903","1.19227140933239","0.233154841286579","-0.035107544542952","0.144155679075457"
"_cuneus_asy_thick.csv","34","0.0188603883157478","0.00766367469636817","77.4222870894961","4.42914658346446","34","126.34755955993","7.5263648188349e-13","-0.242470570067781","0.0312916283052877","-7.74873610609801","9.28116706625681e-15","-0.303801034563759","-0.181140105571803"
"entorhinal_asy_thick.csv","34","0.0317661491205481","0.011834610657831","84.1862454579228","6.32360896546863","34","119.647187218735","9.38236162347563e-12","-0.457104758410718","0.0384517143328012","-11.8877601777247","1.37032249418342e-32","-0.532468733646831","-0.381740783174605"
"fusiform_asy_thick.csv","34","0.121257295693739","0.0344536191064612","95.6130849701942","22.7950619787655","34","535.308315201051","4.9809118147556e-92","-0.0839258951166081","0.0643488833541191","-1.30423234626706","0.192154374322261","-0.210047388936051","0.0421955987028344"
"inferiorparietal_asy_thick.csv","34","0.161487602491667","0.0447617969612315","96.6423610807329","29.7828332362274","34","671.294523470976","4.86110929581594e-120","-0.180076349078942","0.0732900748195315","-2.45703595640146","0.0140088664600502","-0.32372225614947","-0.0364304420084144"
"inferiortemporal_asy_thick.csv","34","0.0920799693817758","0.0270736228076111","94.2586347525164","17.4174600795219","34","448.793370108325","2.00575408155205e-74","-0.13650062166283","0.0571216224557803","-2.38964888941135","0.0168644866539106","-0.248456944414653","-0.0245442989110059"
"isthmuscingulate_asy_thick.csv","34","0.017377007107485","0.0072236807014003","76.148312275905","4.1925754335187","34","121.165577816596","5.31731635484913e-12","0.227280018556726","0.0304392180110321","7.46668388374345","8.22410190100332e-14","0.167620247537541","0.286939789575912"
"lateraloccipital_asy_thick.csv","34","0.184718136279255","0.0509019760623189","96.8083155049819","31.3314176749266","34","843.901046365806","5.51843499789973e-156","-0.507643014080599","0.0781476918652071","-6.49594379519495","8.25144609464548e-11","-0.660809675611339","-0.354476352549859"
"lateralorbitofrontal_asy_thick.csv","34","0.153563632030554","0.0425870496600435","96.4725343161369","28.3489646568252","34","644.795171014898","1.48163195048295e-114","0.264335550279309","0.0714716321124454","3.69846808400056","0.000216904617190164","0.12425372542262","0.404417375135998"
"lingual_asy_thick.csv","34","0.0425844583024462","0.0144521144533104","87.5730128711591","8.04700278218819","34","208.366390993858","2.41898273526195e-27","-0.433251120540194","0.0421373956613137","-10.2818675369147","8.50631397640942e-25","-0.515838898438683","-0.350663342641704"
"medialorbitofrontal_asy_thick.csv","34","0.265091575156532","0.0703607238904967","97.81174355486","45.6984830192532","34","1195.53336180028","5.31732474290669e-230","0.00819148180477144","0.0917683026920801","0.089262649133407","0.928873177210315","-0.171671086394076","0.188054050003618"
"middletemporal_asy_thick.csv","34","0.135745437676787","0.0382465483379569","95.8734694635794","24.2334326905867","34","660.261514627038","9.36087931648987e-118","-0.179193567629407","0.0677744773602553","-2.64396826960248","0.00819403371064541","-0.312029102326532","-0.046358032932281"
"parahippocampal_asy_thick.csv","34","0.01874062637548","0.00762376361372997","77.7437148974292","4.49311282359738","34","115.695941594986","4.06610671743329e-11","0.0954425469784615","0.0311859252546207","3.06043659757441","0.00221014549644671","0.0343192566548467","0.156565837302076"
"paracentral_asy_thick.csv","34","0.0511077349181538","0.0164693397749599","90.2661899380734","10.27346941884","34","313.451213903739","1.94683966934727e-47","-0.20014694746319","0.0448256819653751","-4.46500619037521","8.00664367733975e-06","-0.288003669697772","-0.112290225228608"
"parsopercularis_asy_thick.csv","34","0.0513718614653465","0.0165070448206813","90.5633890298351","10.5970247492626","34","197.252717854167","2.70488304995469e-25","-0.0356494900445624","0.0448536308866637","-0.794796080938055","0.42673213107843","-0.123560991158277","0.0522620110691518"
"parsorbitalis_asy_thick.csv","33","0.0532204255440263","0.0170703227824158","91.1276424240386","11.2709614264125","33","231.84567432482","3.6386591246539e-32","0.0849360991073845","0.0458710484572618","1.85162759439693","0.0640793177421835","-0.00496950380194024","0.174841702016709"
"parstriangularis_asy_thick.csv","34","0.0862477599729247","0.0255223515743943","94.1162867666738","16.996069664576","34","247.055579421595","1.31042528650001e-34","-0.0187899996705167","0.0555024900668149","-0.338543363512105","0.734953754759809","-0.127572881253766","0.0899928819127326"
