"Region","DOF","Tau2","Tau2SE","I2","H2","Qdf","Q","Qp","estimate","se","zval","pval","ci.lb","ci.ub"
"Asy_L_SurfArea_asy.csv","93","0.0674323588970049","0.0123525918938133","90.6438431463058","10.6881491582215","93","828.206473451471","7.92763829091e-119","-0.329384450313175","0.0301976066413656","-10.9076343110574","1.05978362673947e-27","-0.388570671749559","-0.270198228876791"
"Asy_L_Thickness_asy.csv","94","0.109290628941219","0.0184938105356806","94.2729378463678","17.4609594443773","94","1256.92698177926","3.22170949526807e-203","0.126257022909083","0.0367343113549382","3.43703252496417","0.000588124975174769","0.0542590956565236","0.198254950161643"
"bankssts_asy_thick.csv","94","0.065528602643164","0.0121664137417083","89.8277124054151","9.8306304329455","94","1095.29612654666","7.77803674504287e-171","-0.419507938515255","0.0299236193254571","-14.0192913815864","1.1879488016769e-44","-0.478157154680237","-0.360858722350272"
"caudalanteriorcingulate_asy_thick.csv","94","0.0873748976411789","0.0152852834642612","92.4746408411875","13.2884023060741","94","1497.24681048956","5.95870887642812e-252","0.322144028183815","0.033433527627261","9.63535860694357","5.66936967867197e-22","0.256615518158258","0.387672538209371"
"caudalmiddlefrontal_asy_thick.csv","94","0.0855929553027384","0.0149494256359092","92.8444970607913","13.9752580425965","94","901.134847226737","1.60408228889003e-132","0.0970579313980476","0.0330737178473967","2.93459392275995","0.00333984457495166","0.0322346355823104","0.161881227213785"
"_cuneus_asy_thick.csv","94","0.0352877276572195","0.00721417051590162","84.0958566877315","6.28766969943358","94","602.634933318157","1.25278709230206e-75","-0.186598572778864","0.0231918425114629","-8.04587098617264","8.5634169642142e-16","-0.232053748836457","-0.141143396721272"
"entorhinal_asy_thick.csv","92","0.0346544753673023","0.00738599261994346","82.3039935018016","5.6509924999282","92","449.134520297133","8.95198927674226e-49","-0.415618153826745","0.0236367302296648","-17.5835722533709","3.29168569022715e-69","-0.461945293789177","-0.369291013864313"
"fusiform_asy_thick.csv","94","0.0865358991857735","0.0150876778037019","92.8596978615447","14.0050096005648","94","1079.87906077994","9.10092160645725e-168","-0.0799408163245624","0.0332162282669132","-2.40667952069054","0.0160982897979556","-0.145043427429974","-0.0148382052191512"
"inferiorparietal_asy_thick.csv","94","0.180487749380757","0.0292313736494707","96.2873920626584","26.935243819902","94","1943.10321598099","0","-0.16461594164338","0.0461251496711336","-3.56889772319592","0.000358486328493513","-0.255019573780321","-0.0742123095064386"
"inferiortemporal_asy_thick.csv","94","0.112845503438048","0.0190648425991347","94.2856247966501","17.4997259440328","94","1543.50302381115","2.1436069682327e-261","-0.10151833059442","0.0372898083676225","-2.72241491813526","0.00648067186091933","-0.174605011985361","-0.02843164920348"
"isthmuscingulate_asy_thick.csv","94","0.0264120343503691","0.00581606743933268","79.734849879112","4.93457977875657","94","494.356686753737","5.17182878000039e-56","0.277118352990659","0.0209441097295879","13.231326447797","5.78571901863389e-40","0.236068652232411","0.318168053748906"
"lateraloccipital_asy_thick.csv","94","0.183982606778179","0.0299570982145697","95.9600215655824","24.7526073773253","94","1985.9928810529","0","-0.528602245740921","0.0466991834743727","-11.3193038167574","1.05304848411565e-29","-0.62013096345812","-0.437073528023723"
"lateralorbitofrontal_asy_thick.csv","94","0.154144229377692","0.0253129407952226","95.7363471590033","23.4540671413159","94","1657.25337309851","1.08097900265933e-284","0.29470659938631","0.0429319867213271","6.86449945350212","6.67247961211375e-12","0.210561451627757","0.378851747144863"
"lingual_asy_thick.csv","94","0.0570186729705493","0.0107252532481414","88.8863163471447","8.99791672352561","94","693.98208191059","1.0990160935005e-92","-0.393575523533839","0.0281208589218466","-13.9958571190042","1.65225601243329e-44","-0.44869139423499","-0.338459652832688"
"medialorbitofrontal_asy_thick.csv","94","0.177433367560062","0.0287050176018814","96.2227329438522","26.4741673049676","94","2183.42094790764","0","0.0220221375697084","0.0457043958834862","0.48183850030201","0.629920677106909","-0.0675568322970853","0.111601107436502"
"middletemporal_asy_thick.csv","94","0.190394312526066","0.0307458682372646","96.3220522880207","27.1890760366968","94","2660.87587879493","0","-0.100878305858795","0.0472996639351099","-2.13274889219485","0.0329453307991791","-0.193583943652458","-0.00817266806513102"
"parahippocampal_asy_thick.csv","94","0.020173491020918","0.00475242405179009","75.6898091067343","4.11350122420065","94","362.287453252506","1.93597542562209e-33","0.113788815709237","0.0190640656977398","5.96875910487067","2.39064767107431e-09","0.0764239335427617","0.151153697875713"
"paracentral_asy_thick.csv","94","0.0503750816731663","0.00958017877797161","88.4033179092109","8.62315610767902","94","730.186262405384","1.51718273095115e-99","-0.173060598271439","0.0266000525285716","-6.50602468117504","7.71655535277573e-11","-0.225195743214313","-0.120925453328565"
"parsopercularis_asy_thick.csv","94","0.0662909032331736","0.0120044272181197","90.9992371022476","11.1101693418645","94","818.464598497179","1.82108494191917e-116","-0.0300964574353072","0.029687247779021","-1.01378402131892","0.310685821415116","-0.0882823938823051","0.0280894790116907"
"parsorbitalis_asy_thick.csv","92","0.0699423362574749","0.0126694010782917","91.5316869606777","11.8087273741126","92","915.527838122009","2.4462878918322e-136","0.133659391090278","0.0306372351312261","4.36264534047493","1.28499163769999e-05","0.0736115136471898","0.193707268533367"
"parstriangularis_asy_thick.csv","94","0.0875600701607602","0.0152185467007265","93.0170737733797","14.3206439184164","94","958.325292124057","9.98842631365568e-144","0.00308344259534785","0.0333598721283882","0.0924296886834868","0.926356652226107","-0.0623007053051546","0.0684675904958503"
