"Region","DOF","Tau2","Tau2SE","I2","H2","Qdf","Q","Qp","estimate","se","zval","pval","ci.lb","ci.ub"
"Asy_L_SurfArea_asy.csv","59","0.0796821477733996","0.0183164073659505","90.2441751862266","10.2502865630407","59","509.928036912325","1.65230467726038e-73","-0.304191335206722","0.0411124630362758","-7.39900538039566","1.37208293543835e-13","-0.384770282073557","-0.223612388339888"
"Asy_L_Thickness_asy.csv","59","0.141919589188656","0.0300609699007638","94.2141771932128","17.2836264329928","59","930.984699529718","1.21207783579503e-157","0.130531594654236","0.0524966458797686","2.48647494457434","0.0129015654165058","0.027640059420737","0.233423129887736"
"bankssts_asy_thick.csv","59","0.0717628553270357","0.0170159217561599","88.2810980333303","8.53322267601651","59","829.18715927787","6.07959095534503e-137","-0.373013271812456","0.0396820633316813","-9.4000472882329","5.45385544783716e-21","-0.450788686774789","-0.295237856850124"
"caudalanteriorcingulate_asy_thick.csv","59","0.0944833764311048","0.0211319355693583","91.2887534860576","11.4794134042642","59","1040.88580349428","3.7393196519835e-180","0.289918282236092","0.044095963497818","6.57471249608681","4.87472666769161e-11","0.203491781916776","0.376344782555408"
"caudalmiddlefrontal_asy_thick.csv","59","0.101815976114359","0.0224600673183323","92.271732710208","12.939511050826","59","695.271612499662","5.33806359108019e-110","0.0711855200700723","0.0454482270999762","1.56629916307802","0.117278596852959","-0.0178913682070782","0.160262408347223"
"_cuneus_asy_thick.csv","59","0.0347109352973369","0.00938288572685836","80.3461949085774","5.08807325272818","59","363.400994112372","8.67923195613876e-46","-0.163236300474161","0.0297416463248774","-5.48847561063296","4.05417234400353e-08","-0.221528856111849","-0.104943744836473"
"entorhinal_asy_thick.csv","57","0.040921219156345","0.0110861083618251","80.3962950531915","5.10107657054286","57","338.297472082859","5.50638069135498e-42","-0.424780801934966","0.0325205269043827","-13.0619286453726","5.43336056893622e-39","-0.488519863425822","-0.36104174044411"
"fusiform_asy_thick.csv","59","0.113917338540758","0.0247556901116124","92.9701104765611","14.2249746125571","59","827.555521256477","1.30103735309067e-136","-0.0636397056818123","0.0476779561463162","-1.33478258771228","0.181947513986556","-0.157086782585072","0.0298073712214475"
"inferiorparietal_asy_thick.csv","59","0.194389267850203","0.0400751193420381","95.514223698974","22.2926854326481","59","1458.17369811155","1.12788804606235e-266","-0.116095165327215","0.0605787839264868","-1.91643274761174","0.0553100358415052","-0.234827400050363","0.00263706939593307"
"inferiortemporal_asy_thick.csv","59","0.110968754202233","0.0241743190017371","92.6693688936321","13.6413902908214","59","1045.08391935378","5.12897751543468e-181","-0.0930577709980902","0.047115870886353","-1.97508332643479","0.0482586926690293","-0.185403181035581","-0.000712360960598998"
"isthmuscingulate_asy_thick.csv","59","0.0328283509165253","0.00902718526736004","79.1242496253863","4.79024697103135","59","397.26011751901","4.59999586938854e-52","0.281377842296342","0.0291912200277502","9.63912580662454","5.46513937828507e-22","0.224164102377167","0.338591582215516"
"lateraloccipital_asy_thick.csv","59","0.235112281510224","0.0481286948856416","95.8407041090029","24.0425309044379","59","1594.52882252511","3.3782950996277e-295","-0.515837512424558","0.0663715242876651","-7.77197025321933","7.72745992404565e-15","-0.645923309627407","-0.385751715221709"
"lateralorbitofrontal_asy_thick.csv","59","0.152210534049531","0.0321658762728119","94.4791727784769","18.1132275993257","59","1072.3044688514","1.29186478069008e-186","0.295204604869934","0.0542970684391915","5.43684241812318","5.42330618197547e-08","0.188784306263012","0.401624903476855"
"lingual_asy_thick.csv","59","0.0640409006481926","0.0153551612674803","87.793812202476","8.19256607048802","59","380.360438140009","6.41181508106011e-49","-0.358351958491858","0.0377307163691535","-9.49761873020853","2.14744654286484e-21","-0.432302803686294","-0.284401113297421"
"medialorbitofrontal_asy_thick.csv","59","0.192929678626991","0.0398216216032443","95.54640800908","22.4537856642192","59","1421.71539875469","4.58800823836936e-259","-0.118470759549051","0.0603883481680286","-1.96181487228976","0.0497840415461469","-0.236829747044252","-0.000111772053849199"
"middletemporal_asy_thick.csv","59","0.231914318359762","0.0472174140498828","96.0536793045296","25.3400591884944","59","1743.19493875901","0","-0.0471074211392698","0.0657309772937074","-0.716670024983479","0.473577725590392","-0.175937769303556","0.0817229270250168"
"parahippocampal_asy_thick.csv","59","0.0326614770597278","0.00895355640899355","79.7506751041011","4.93843624486726","59","286.789621047431","5.20803926753184e-32","0.10255319175343","0.0290946856866969","3.52480837420836","0.000423789235023133","0.0455286556659906","0.159577727840869"
"paracentral_asy_thick.csv","59","0.0541115416749708","0.0132688573010056","86.477959128465","7.39533336350935","59","413.201153058794","4.75252159916545e-55","-0.192805006586381","0.035126143684369","-5.48893178593293","4.04371737480797e-08","-0.261650983123523","-0.123959030049238"
"parsopercularis_asy_thick.csv","59","0.0759543723712191","0.0174731723605947","89.9327823903348","9.93323119428682","59","647.749840419874","1.54335108320271e-100","-0.0213946207966106","0.0401600183302404","-0.532734338432822","0.594217492444518","-0.10010681034235","0.057317568749129"
"parsorbitalis_asy_thick.csv","57","0.0655345061214035","0.0157123575862934","88.7150075352421","8.86132625363215","57","498.782589702541","2.62468800676646e-72","0.200601880159255","0.0384433928093986","5.21811072071172","1.80757405358439e-07","0.125254214809307","0.275949545509202"
"parstriangularis_asy_thick.csv","59","0.0983169769164865","0.0217690311827249","92.0225601178314","12.5353498712692","59","710.299405862537","5.28902687207617e-113","0.0450703760914196","0.0447489107879813","1.00718375705191","0.313846477188048","-0.0426358774004197","0.132776629583259"
