"Region","DOF","Tau2","Tau2SE","I2","H2","Qdf","Q","Qp","estimate","se","zval","pval","ci.lb","ci.ub"
"Asy_L_SurfArea_asy.csv","27","0.059266735008198","0.0204786668750845","90.7254045247962","10.7821414170953","27","268.690466579809","3.574620495616e-42","-0.379238479597377","0.0525300920727826","-7.21945202517306","5.21974787878779e-13","-0.482195568164604","-0.276281391030151"
"Asy_L_Thickness_asy.csv","28","0.0398097108801154","0.0142628244528459","88.4731386955374","8.67538849984125","28","134.904343379336","2.64545927119961e-16","0.069986274487714","0.0436017331770806","1.60512597523308","0.108466083945499","-0.0154715522028891","0.155444101178317"
"bankssts_asy_thick.csv","28","0.0442775004207907","0.0161261643760824","88.2589653100032","8.51713691683396","28","117.41142855042","3.02956297071437e-13","-0.485530901467714","0.0464448932534242","-10.4539136050639","1.40600834557579e-25","-0.576561219510232","-0.394500583425195"
"caudalanteriorcingulate_asy_thick.csv","28","0.0843685470889862","0.0270338087995289","93.5809852982482","15.5787149035052","28","284.091514195981","1.05249034655653e-44","0.369619756515602","0.0597230782641952","6.18889325966297","6.05880909750513e-10","0.252564674071913","0.486674838959292"
"caudalmiddlefrontal_asy_thick.csv","28","0.0491384715060415","0.0169680731932785","90.372494137813","10.3869061656727","28","117.54677795205","2.87154250478097e-13","0.0936075371117626","0.0474818937933685","1.97143647048122","0.0486739729342945","0.000544735359004359","0.186670338864521"
"_cuneus_asy_thick.csv","28","0.0435046750543024","0.0153311959818944","88.9694134848117","9.06570107240511","28","172.437621394224","3.84232300110521e-23","-0.210110882881766","0.0451441300764359","-4.65422376122911","3.25203495232273e-06","-0.298591751944972","-0.12163001381856"
"entorhinal_asy_thick.csv","28","0.0219669234729035","0.00939979526715623","79.4046653087385","4.8554685563051","28","77.3590036233687","9.42953631433001e-07","-0.370496069969618","0.0358763150087636","-10.327038043877","5.31773086518451e-25","-0.440812355284809","-0.300179784654428"
"fusiform_asy_thick.csv","28","0.0491457811848957","0.0169819526642358","90.2118240162536","10.2164080586673","28","189.427718881986","2.50620432035195e-26","-0.0810250270482124","0.0474693595571698","-1.70689109362493","0.0878422965415673","-0.174063262149447","0.0120132080530226"
"inferiorparietal_asy_thick.csv","28","0.177964966606841","0.0530069620259247","97.0192555155256","33.5486656172185","28","321.87677741413","3.09263264712518e-52","-0.213644624922601","0.0834986210793465","-2.55866051631655","0.0105076297865925","-0.377298914996877","-0.0499903348483249"
"inferiortemporal_asy_thick.csv","28","0.12651304241968","0.0387320066391402","95.8112202949154","23.8733013050586","28","272.732835632055","1.8575163996611e-42","-0.119039160247274","0.0714082621458654","-1.66702222782166","0.0955099850907025","-0.258996782251765","0.0209184617572173"
"isthmuscingulate_asy_thick.csv","28","0.0161936736564244","0.00734593039107231","75.1866181864615","4.03008347477403","28","84.5929135772119","7.46639279000263e-08","0.259077608901741","0.0318303723035635","8.13932072270284","3.97501714092377e-16","0.196691225572255","0.321463992231227"
"lateraloccipital_asy_thick.csv","28","0.100669586362636","0.0316842821726811","94.2958157788067","17.5309906065902","28","258.189337658326","1.35505084683035e-39","-0.515730144533876","0.0646310776847847","-7.97959995420729","1.46808319570775e-15","-0.642404729078064","-0.389055559989687"
"lateralorbitofrontal_asy_thick.csv","28","0.181264936969889","0.0537918080946164","97.03153779835","33.6874762779245","28","490.690618156299","1.28702023283904e-86","0.311777558588005","0.0841006306206289","3.70719644177709","0.000209566383802513","0.146943351494466","0.476611765681544"
"lingual_asy_thick.csv","28","0.0576855667620802","0.019650889476882","90.7560786898485","10.8179198680739","28","240.543401704234","3.82625864237175e-36","-0.441366634494465","0.0510563469224298","-8.64469671449538","5.39483978003375e-18","-0.54143523564461","-0.34129803334432"
"medialorbitofrontal_asy_thick.csv","28","0.0835736406066264","0.0266211239750196","93.7288718487787","15.9460941617857","28","233.53049715199","8.84033088676699e-35","0.260393031576425","0.0592546991930712","4.3944705672706","1.11043046664066e-05","0.144255955243251","0.376530107909599"
"middletemporal_asy_thick.csv","28","0.10245934507622","0.0322213841253157","94.7001906662639","18.8686033219057","28","254.152203314309","8.39033539651084e-39","-0.221534126515415","0.065202233042886","-3.39764631020694","0.000679682320836286","-0.349328154991059","-0.0937400980397707"
"parahippocampal_asy_thick.csv","28","3.89098343113037e-07","0.000708447070339707","0.00741982342679075","1.00007420374005","28","36.7151668962781","0.100507967095392","0.165444551981212","0.0127119096220286","13.0149251293063","1.00640888307278e-38","0.140529666947307","0.190359437015116"
"paracentral_asy_thick.csv","28","0.0586399474353681","0.0196358915794608","91.6551760826943","11.9834763430559","28","295.589022833927","5.48707157202134e-47","-0.151478786937254","0.0509973383202715","-2.9703273136716","0.00297482603202937","-0.25143173335239","-0.051525840522117"
"parsopercularis_asy_thick.csv","28","0.0503501446119176","0.0172953375626646","90.6047733397131","10.6437027669268","28","129.32457778817","2.56401639727188e-15","-0.071357906848923","0.0479118326386928","-1.48935874332003","0.136392926516383","-0.165263373254072","0.0225475595562255"
"parsorbitalis_asy_thick.csv","28","0.0414700129961681","0.0147346834359209","88.8079972591514","8.93495135012967","28","139.700354897171","3.69372183284898e-17","-0.0168625481882493","0.0442835452089048","-0.380785867723582","0.703362146598176","-0.103656701905454","0.0699316055289555"
"parstriangularis_asy_thick.csv","28","0.0272907661579155","0.0106331926780069","83.9382577102365","6.22597462939821","28","115.273388792145","7.04621816910463e-13","-0.107405917223262","0.0378214248962635","-2.83981678421303","0.00451394513339089","-0.181534547863925","-0.0332772865825988"
