"Region","DOF","Tau2","Tau2SE","I2","H2","Qdf","Q","Qp","estimate","se","zval","pval","ci.lb","ci.ub"
"Asy_L_SurfArea_asy.csv","27","0.0580452944871106","0.020088391322086","90.584007409467","10.6202292576718","27","264.152249973455","2.82250921412278e-41","-0.369945676929847","0.0520318588440358","-7.10998386659123","1.16056520343291e-12","-0.471926246312829","-0.267965107546865"
"Asy_L_Thickness_asy.csv","28","0.0349961905330225","0.0128554191253242","87.1252894119477","7.76716488623825","28","123.760356906827","2.41503083953489e-14","0.047387809332755","0.0414525239753261","1.14318272539838","0.252962732981834","-0.0338576447271672","0.128633263392677"
"bankssts_asy_thick.csv","28","0.0434012085834361","0.0158297944983076","88.0915623455217","8.39740719156336","28","116.961593933552","3.61951935660461e-13","-0.486627197281961","0.0460231946418395","-10.5735206143115","3.95367793389444e-26","-0.576831001233443","-0.396423393330479"
"caudalanteriorcingulate_asy_thick.csv","28","0.0846018855889212","0.0270836221320541","93.6063948337207","15.6406280024004","28","285.233577441745","6.24938218462804e-45","0.369162838748511","0.0597770927852606","6.17565728856483","6.58887729878422e-10","0.252001889788891","0.486323787708131"
"caudalmiddlefrontal_asy_thick.csv","28","0.0378120372243272","0.0137106278195097","87.8735198221168","8.24641598659307","28","107.073648182052","1.72475596197725e-11","0.0681706001120071","0.0427920644471282","1.59306640127717","0.11114529571896","-0.0157003050284811","0.152041505252495"
"_cuneus_asy_thick.csv","28","0.0424394966975234","0.0150161899698068","88.737909352294","8.87934604045911","28","169.717632780221","1.23045132934883e-22","-0.214463769570989","0.0446870957283269","-4.79923266606565","1.59274679115209e-06","-0.302048867772204","-0.126878671369775"
"entorhinal_asy_thick.csv","28","0.0249377486732611","0.0102629840466301","81.4573800053331","5.39298114445324","28","80.8616930015792","2.79391121956101e-07","-0.401262388173114","0.0373463435088456","-10.7443554166976","6.30004373807456e-27","-0.474459876404713","-0.328064899941516"
"fusiform_asy_thick.csv","28","0.0513652463843483","0.0175798174656492","90.6146045427735","10.6548520470709","28","193.592300758779","4.08662963487484e-27","-0.0913513214344947","0.0482779481408428","-1.89219560798219","0.0584649233433805","-0.185974361038039","0.00327171816904956"
"inferiorparietal_asy_thick.csv","28","0.17907155149865","0.0532804605171","97.0429550901001","33.8175452341659","28","324.1364781633","1.08985218788382e-52","-0.215625675200974","0.0837124238347473","-2.57579060936798","0.010001119071593","-0.379699010975632","-0.0515523394263172"
"inferiortemporal_asy_thick.csv","28","0.134687411720738","0.04089701591005","96.0731024583695","25.4653957583214","28","279.833043757481","7.33786941047017e-44","-0.131467426046356","0.0733619196279607","-1.79203906758527","0.0731267081724896","-0.275254146353881","0.0123192942611688"
"isthmuscingulate_asy_thick.csv","28","0.0165498009993183","0.00745588426561291","75.5953493766685","4.09757965985374","28","84.2476084146643","8.4444959514403e-08","0.272313906354446","0.0320476145733842","8.49716616913525","1.94275229318086e-17","0.209501736000192","0.3351260767087"
"lateraloccipital_asy_thick.csv","28","0.102985580256642","0.0323199173335648","94.4182731094259","17.9156024578826","28","260.596607639208","4.56228312387039e-40","-0.521596666670292","0.0652705424896522","-7.99130276499516","1.33520199000631e-15","-0.649524579201402","-0.393668754139182"
"lateralorbitofrontal_asy_thick.csv","28","0.177119947272658","0.0526400012552045","96.9686154461146","32.9882264102154","28","490.371806920444","1.49727340763758e-86","0.322182803468402","0.0831986933867702","3.8724502796054","0.000107746660667859","0.159116360869542","0.485249246067262"
"lingual_asy_thick.csv","28","0.0558164004210518","0.019076408698106","90.5122102425395","10.5398625555933","28","241.335379640585","2.68213636800215e-36","-0.42661869189984","0.0503133229418765","-8.47923903560658","2.26671556362915e-17","-0.52523099280845","-0.328006390991229"
"medialorbitofrontal_asy_thick.csv","28","0.0873792827226","0.0276845897946826","93.980057053462","16.6114531131079","28","236.843697859313","2.00808108118709e-35","0.275871521355922","0.0604164808393422","4.56616336342913","4.96731712037021e-06","0.157457394838157","0.394285647873687"
"middletemporal_asy_thick.csv","28","0.0946759726163766","0.0300296393180134","94.3048681897078","17.5588561127383","28","239.510140150968","6.0811808369082e-36","-0.239007814767008","0.0629671778038892","-3.79575237612516","0.000147196366001676","-0.36242121547076","-0.115594414063255"
"parahippocampal_asy_thick.csv","28","5.8830430381408e-06","0.00071310691215185","0.112359265684512","1.00112485653739","28","36.1754543500042","0.111516417675055","0.162847519542648","0.0127360181307231","12.7863762340139","1.95373424236154e-37","0.137885382699981","0.187809656385314"
"paracentral_asy_thick.csv","28","0.0598544925313608","0.0199558644061693","91.825231987441","12.2327630394365","28","299.202715729697","1.04743185099906e-47","-0.144449982840993","0.0514029034112088","-2.81015221427151","0.00495180746181524","-0.245197822227753","-0.0437021434542328"
"parsopercularis_asy_thick.csv","28","0.0263382396385621","0.0103623637879436","83.5148181085521","6.06605378445219","28","101.78994700214","1.30573752213929e-10","-0.101706009676673","0.0373723131526403","-2.7214266684878","0.0065000804916676","-0.1749543974748","-0.028457621878545"
"parsorbitalis_asy_thick.csv","28","0.0405009767379912","0.0144468778696986","88.5834285365431","8.75919713024949","28","138.150096365473","6.99101999200271e-17","-0.0187113996557872","0.0438579898088478","-0.426636052799949","0.669644433928358","-0.104671480115454","0.0672486808038791"
"parstriangularis_asy_thick.csv","28","0.015742709089943","0.00713029388606526","75.1392415597959","4.02240342910387","28","97.4732658343743","6.66611714074557e-10","-0.134859676461776","0.0313270010355607","-4.30490222503873","1.67059502886539e-05","-0.196259470235124","-0.0734598826884278"
